id,type,term,sense,translation,example_de,example_en,levels,part_of_speech,native_frequency_rating,native_frequency_label,native_frequency_notes,rated_by,rated_at,corpus_rank,register,regional_labels,contexts,tags,gender,plural,genitive_singular,is_reflexive,is_separable,auxiliary,present_er_sie_es,praeteritum,partizip_ii,valency,collocations,synonyms,antonyms,false_friends,source_name,source_url,review_status
700,word,Laster,heavy commercial transport motor vehicle,truck / lorry,Auf der Autobahn waren so viele Laster. Deshalb hat es so lange gedauert.,There were so many trucks on the highway. That's why it took so long.,B1,noun,3,medium,,,,,informal,,,"traffic;transit",masculine,-,Lasters,false,false,,,,mit dem Laster transportieren,"Lkw; Lastwagen; Brummi",Pkw,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
701,word,Laufwerk,optical or magnetic computer storage drive,drive (computer disk drive),Für meinen Computer habe ich mir ein neues Laufwerk gekauft.,I bought a new drive for my computer.,B1,noun,2,medium-low,,,,,standard,,,"computer;technology",neuter,-e,Laufwerks,false,false,,,,eine CD ins Laufwerk einlegen,"Diskettenlaufwerk; CD-Laufwerk",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
702,word,Laune,temporary emotional state of mind,mood / temper,"Heute geht es mir besser, aber gestern hatte ich richtig schlechte Laune.","Today I feel better; but yesterday I was in a really bad mood.",B1,noun,3,medium,,,,,standard,,,"emotions;psychology",feminine,-n,Laune,false,false,,,,gute/schlechte Laune haben,"Stimmung; Gemütszustand",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
703,word,Lautsprecher,acoustic audio electro-transducer,loudspeaker / speaker,Bitte achten Sie auch auf die Lautsprecher-Ansagen am Bahnhof.,Please also pay attention to the loudspeaker announcements at the station.,B1,noun,3,medium,,,,,standard,,,"transit;technology",masculine,-,Lautsprechers,false,false,,,,Ansage über Lautsprecher,"Boxe; Schalldämpfer",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
704,word,lecker,pleasurable and appetizing to the palate,delicious / tasty,Das Essen war sehr lecker.,The food was very delicious.,B1,adjective,4,high,,,,,standard,,,"food;dining",adjective,,,,false,false,,,,lecker schmecken/kochen,"köstlich; schmackhaft; appetitlich","ungenießbar; scheußlich",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
705,word,Lebenslauf,curriculum vitae summarizing career history,curriculum vitae / resume,Hast du den Lebenslauf für die Bewerbung schon geschrieben?,Have you already written the curriculum vitae for the application?,B1,noun,3,medium,,,,,standard,,,"jobs;writing",masculine,Lebensläufe,Lebenslaufs,false,false,,,,einen Lebenslauf verfassen/beilegen,"Curriculum Vitae; CV; Biografie",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
706,word,Leder,tanned durable animal skin material,leather,Ist die Tasche aus Leder?,Is the bag made of leather?,B1,noun,3,medium,,,,,standard,,,"materials;clothing",neuter,-,Leders,false,false,,,,aus echtem Leder,"Gerbleder; Tierhaut",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
707,word,Lehre,formal vocational training system,apprenticeship / vocational training,Mein Cousin will eine dreijährige Lehre machen.,My cousin wants to do a three-year apprenticeship.,B1,noun,3,medium,,,,,standard,,,"jobs;education",feminine,-n,Lehre,false,false,,,,eine Lehre machen/beginnen,"Berufsausbildung; Ausbildung",Studium,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
708,word,Lehrstelle,workplace training slot for an apprentice,apprenticeship position,Es sind noch viele Lehrstellen frei.,There are still many apprenticeship positions vacant.,B1,noun,3,medium,,,,,standard,,,"jobs;education",feminine,-n,Lehrstelle,false,false,,,,eine freie Lehrstelle finden,Ausbildungsplatz,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
709,word,Lehrling,young person undergoing vocational apprenticeship,apprentice,Als Lehrling verdient man nicht sehr viel Geld.,As an apprentice one does not earn very much money.,B1,noun,3,medium,,,,,standard,,,"jobs;education",masculine,-e,Lehrlings,false,false,,,,als Lehrling lernen,"Auszubildender; Azubi",Meister,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
710,phrase,leid tun,cause sympathetic sorrow or formal apology,to be sorry / to regret,"Die Frau tut mir leid. / Wie komme ich zum Bahnhof? - Tut mir leid, das weiß ich nicht. / Es tut mir leid, dass ich Ihnen nicht helfen kann.","I feel sorry for the woman. / How do I get to the station? - I am sorry; I don't know that. / I am sorry that I cannot help you.",B1,phrase,5,very high,,,,,standard,,,"courtesy;emotions",phrase,,,,false,false,,,,dat,es tut mir leid,"bedauern; leidtun",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
711,word,leiden,endure physical pain or distress,to suffer,Er leidet an einer schweren Krankheit. / Sie leidet sehr unter den Verhältnissen.,He suffers from a severe illness. / She suffers greatly under the conditions.,B1,verb,4,high,,,,,standard,,,"health;emotions",,,,,false,false,haben,leidet,litt,gelitten,"an + dat, unter + dat","an einer Grippe leiden; Schmerzen leiden","Schmerz ertragen; erdulden",genießen,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
712,word,leisten,afford financially / perform work duty,to afford / to achieve / to provide (first aid),So ein teures Auto kann ich mir leider nicht leisten. / Bei einem Unfall muss jeder Erste Hilfe leisten.,I cannot afford such an expensive car unfortunately. / In case of an accident everyone must provide first aid.,B1,verb,4,high,,,,,standard,,,"finance;responsibility",,,,,true,false,haben,leistet,leistete,geleistet,"acc, refl dat","Erste Hilfe leisten; sich etwas leisten können","erbringen; finanzieren; vollbringen",verzichten,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
713,word,Leistung,achieved performance output or insurance payout,performance / achievement / benefit,Meine Leistungen in der Schule sind ganz gut.,My performance at school is quite good.,B1,noun,3,medium,,,,,standard,,,"school;work",feminine,-en,Leistung,false,false,,,,gute Leistungen erbringen,"Ertrag; Performance; Output",Versagen,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
714,word,leiten,direct organization or chair a session,to lead / to head / to manage,Wer leitet den Kurs?,Who leads the course?,B1,verb,4,high,,,,,standard,,,"leadership;work",,,,,false,false,haben,leitet,leitete,geleitet,acc,"eine Abteilung leiten; eine Gruppe leiten","führen; steuern; managen",folgen,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
715,word,Leiter,person holding management executive position,head / director / manager,Wie heißt die Leiterin der Schule?,What is the name of the headmistress of the school?,B1,noun,3,medium,,,,,standard,,,"work;leadership",masculine,-,Leiters,false,false,,,,der Leiter der Abteilung,"Chef; Direktor; Vorsteher",Mitarbeiter,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
716,word,Leiterin,female person heading department or institution,head / director (female),Wie heißt die Leiterin der Schule?,What is the name of the headmistress of the school?,B1,noun,3,medium,,,,,standard,,,"work;leadership",feminine,-nen,Leiterin,false,false,,,,die Leiterin der Abteilung,"Chefin; Direktorin",Mitarbeiterin,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
717,word,Leitung,executive management / plumbing or cable pipe,management / line / pipe / wire,"Ab 1. Juli übernimmt Herr Meier die Leitung der Abteilung. / Tut mir leid, alle Leitungen sind besetzt. / Wir müssen eine neue Leitung legen lassen.","From July 1st Mr. Meier takes over management of the department. / I am sorry; all phone lines are busy. / We must have a new pipe/cable laid.",B1,noun,4,high,,,,,standard,,,"work;telecom;housing",feminine,-en,Leitung,false,false,,,,"unter der Leitung von; eine Leitung verlegen","Führung; Kabel; Rohr",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
718,word,Leiter,portable climbing frame with rungs,ladder,Haben Sie eine Leiter für mich? Ich will die Fenster putzen.,Do you have a ladder for me? I want to clean the windows.,B1,noun,3,medium,,,,,standard,,,"tools;household",feminine,-n,Leiter,false,false,,,,auf die Leiter steigen,"Steigleiter; Trittleiter",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
719,word,Lerner,student or language learner,learner,Sie ist eine fleißige Lernerin.,She is a diligent learner.,B1,noun,2,medium-low,,,,,standard,,,"education;languages",masculine,-,Lerners,false,false,,,,Sprachlerner,"Schüler; Student",Lehrer,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
720,word,Lernerin,female student or language learner,learner (female),Sie ist eine fleißige Lernerin.,She is a diligent learner.,B1,noun,2,medium-low,,,,,standard,,,"education;languages",feminine,-nen,Lernerin,false,false,,,,Sprachlernerin,"Schülerin; Studentin",Lehrerin,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
721,word,Leser,person reading text or newspaper,reader,Die Leserinnen und Leser sind mit der Zeitung zufrieden. / Ich werde einen Leserbrief schreiben.,The readers are satisfied with the newspaper. / I will write a letter to the editor.,B1,noun,3,medium,,,,,standard,,,"media;reading",masculine,-,Lesers,false,false,,,,einen Leserbrief schreiben,"Rezipient; Zeitungsleser","Autor; Schreiber",,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
722,word,Leserin,female reader of publications,reader (female),Die Leserinnen und Leser sind mit der Zeitung zufrieden.,The female and male readers are satisfied with the newspaper.,B1,noun,3,medium,,,,,standard,,,"media;reading",feminine,-nen,Leserin,false,false,,,,treue Leserin,"Rezipientin; Buchleserin",Autorin,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
723,word,Lexikon,alphabetical book of reference and facts,encyclopedia / dictionary,Wir könnten im Lexikon nachsehen.,We could check in the encyclopedia.,B1,noun,2,medium-low,,,,,standard,,,"books;education",neuter,Lexika / Lexiken,Lexikons,false,false,,,,im Lexikon nachschlagen,"Enzyklopädie; Nachschlagewerk",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
724,word,lieb,gentle,dear,"or sweet, dear / sweet / kind / good, Die Kinder waren heute sehr lieb. / Vielen Dank für deine Hilfe. Das ist sehr lieb von dir. / Liebe Frau Meier!",The children were very well-behaved today. / Many thanks for your help. That is very kind of you. / Dear Ms. Meier!,B1,adjective,5,very high,,,,,standard,,,"courtesy;personality",adjective,,,,false,false,,,,"liebe Grüße; sehr lieb von dir","herzlich; nett; artig","böse; gemein",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
725,word,Liebe,deep emotional devotion and affection,love,Wir haben aus Liebe geheiratet. / Für mich ist das Wichtigste die Liebe zu meiner Familie und zu meinen Kindern. / Die Kinder haben die Geschenke mit viel Liebe gemacht.,We married for love. / For me the most important thing is love for my family and children. / The children made the gifts with much love.,B1,noun,5,very high,,,,,standard,,,"emotions;relationships",feminine,-,Liebe,false,false,,,,"aus Liebe heiraten; Liebe auf den ersten Blick","Zuneigung; Hingabe; Passion",Hass,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
726,word,Lieferung,dispatch and arrival of ordered goods,delivery,Sie bezahlen erst bei der Lieferung.,You pay only upon delivery.,B1,noun,3,medium,,,,,standard,,,"shopping;commerce",feminine,-en,Lieferung,false,false,,,,"Lieferung frei Haus; prompte Lieferung","Zustellung; Anlieferung; Sendung",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
727,word,Lift,mechanical elevator (Swiss / Austrian),elevator / lift,Im Büro ist leider der Lift kaputt.,Unfortunately the lift is broken in the office.,B1,noun,3,medium,,"CH; A",,standard,"DACH: D; A=Aufzug","housing;transit",masculine,-e / -s,Lifts,false,false,,,,mit dem Lift fahren,"Aufzug; Fahrstuhl",,,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
728,word,Limonade,sweet fizzy citrus beverage,lemonade / soft drink,Die Limonade ist sehr süß.,The lemonade is very sweet.,B1,noun,3,medium,,,,,standard,,,"food;drinks",feminine,-n,Limonade,false,false,,,,eine kalte Limonade trinken,"Limo; Erfrischungsgetränk",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
729,word,Linie,bus/train transit route / geometric line,line / route,Zum Hauptbahnhof können Sie mit der Linie 8 fahren.,To the main station you can travel on route 8.,B1,noun,4,high,,,,,standard,,,"transit;geometry",feminine,-n,Linie,false,false,,,,"die Linie nehmen; gerade Linie","Route; Buslinie; Strich",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
730,word,link-,situated upon the left flank,left,Er hat sich das linke Bein gebrochen. / Das Haus ist auf der linken Seite.,He broke his left leg. / The house is on the left side.,B1,adjective,4,high,,,,,standard,,,"directions;spatial",adjective,,,,false,false,,,,"die linke Seite; linkes Auge",linksseitig,recht-,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
731,word,Lippe,fleshy muscular border of the mouth,lip,Es ist sehr kalt. Meine Lippen sind ganz trocken.,It is very cold. My lips are completely dry.,B1,noun,3,medium,,,,,standard,,,"body;health",feminine,-n,Lippe,false,false,,,,"die Lippen eincremen; Oberlippe",Mundrand,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
732,word,Liste,itemized series written down in order,list,Was brauchen wir für die Party? - Mach doch eine Einkaufsliste.,What do we need for the party? - Make a shopping list.,B1,noun,4,high,,,,,standard,,,"organization;writing",feminine,-n,Liste,false,false,,,,"eine Liste schreiben/führen; Einkaufsliste","Aufstellung; Verzeichnis; Katalog",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
733,word,Literatur,written artistic creative works,literature,Ich interessiere mich für Literatur.,I am interested in literature.,B1,noun,3,medium,,,,,standard,,,"culture;literature",feminine,-,Literatur,false,false,,,,"deutsche Literatur lesen; Fachliteratur","Dichtung; Schrifttum; Belletristik",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
734,word,loben,express high commendation or praise,to praise,Ich habe alle Hausaufgaben gemacht. Der Lehrer hat mich heute gelobt.,I did all the homework. The teacher praised me today.,B1,verb,3,medium,,,,,standard,,,"education;social",,,,,false,false,haben,lobt,lobte,gelobt,acc,für gute Arbeit loben,"preisen; rühmen; anerkennen","tadeln; schimpfen",Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
735,word,Loch,perforation,tear,"or opening in material, hole / cavity, Ich habe ein Loch im Zahn. Ich muss zum Zahnarzt. / Deine Hose hat ein Loch. Ich weiß, sie ist schon alt.","I have a cavity in my tooth. I must go to the dentist. / Your trousers have a hole. I know; they are already old.",B1,noun,4,high,,,,,standard,,,"health;clothing;housing",neuter,Löcher,Loches,false,false,,,,"ein Loch flicken/bohren; Kariesloch","Öffnung; Riss; Lücke",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
736,word,locker,not taut or tight / relaxed,loose / relaxed / casual,Lassen Sie bitte die Arme ganz locker und atmen Sie tief ein.,Please leave your arms quite loose and breathe in deeply.,B1,adjective,3,medium,,,,,standard,,,"body;health",adjective,,,,false,false,,,,"locker lassen; lockere Kleidung","entspannt; lose; ungezwungen","fest; straff; verkrampft",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
737,word,Lohn,payment for manual,hourly,"or weekly work, wage / pay, Sie bekommen Ihren Lohn immer am Ende des Monats. / Die Löhne sind hier sehr niedrig.",You always receive your wages at the end of the month. / Wages are very low here.,B1,noun,4,high,,,,,standard,,,"work;finance",masculine,Löhne,Lohnes,false,false,,,,"den Lohn auszahlen; Mindestlohn","Entlohnung; Bezahlung; Gehalt",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
738,word,sich lohnen,be worth the expenditure of time or funds,to be worth it,Für drei Tage zu meinen Eltern fahren lohnt sich nicht. Es ist zu weit.,Traveling to my parents for three days is not worth it. It is too far.,B1,verb,4,high,,,,,standard,,,"decision;evaluation",,,,,true,false,haben,lohnt sich,lohnte sich,gelohnt,refl,der Aufwand lohnt sich,"sinnvoll sein; rentieren",vergeblich sein,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
